Video File,Meta File,TimeStamp,Exposure,Gain,Gamma,Binning,Capture Area,
2025-10-16-1023_0-Jupiter_450BLU.avi,2025-10-16-1023_0-Jupiter_450BLU.CameraSettings.txt,2025-10-16T10:22:18.3877436Z,0.01,60.0,No Gamma,1,320x320,
2025-10-16-1024_8-Jupiter_656HIA.avi,2025-10-16-1024_8-Jupiter_656HIA.CameraSettings.txt,2025-10-16T10:23:52.2471926Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1026_9-Jupiter_632OI.avi,2025-10-16-1026_9-Jupiter_632OI.CameraSettings.txt,2025-10-16T10:25:55.9443076Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1028_9-Jupiter_620CH4.avi,2025-10-16-1028_9-Jupiter_620CH4.CameraSettings.txt,2025-10-16T10:27:59.6148066Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1031_0-Jupiter_647NH3.avi,2025-10-16-1031_0-Jupiter_647NH3.CameraSettings.txt,2025-10-16T10:30:03.3610741Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1033_0-Jupiter_647NH3.avi,2025-10-16-1033_0-Jupiter_647NH3.CameraSettings.txt,2025-10-16T10:32:03.6963881Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1035_1-Jupiter_620CH4.avi,2025-10-16-1035_1-Jupiter_620CH4.CameraSettings.txt,2025-10-16T10:34:07.3588861Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1037_1-Jupiter_632OI.avi,2025-10-16-1037_1-Jupiter_632OI.CameraSettings.txt,2025-10-16T10:36:10.9340324Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1039_2-Jupiter_656HIA.avi,2025-10-16-1039_2-Jupiter_656HIA.CameraSettings.txt,2025-10-16T10:38:14.6601174Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1041_0-Jupiter_685NIR.avi,2025-10-16-1041_0-Jupiter_685NIR.CameraSettings.txt,2025-10-16T10:40:20.0863095Z,0.009,60.0,No Gamma,1,320x320,
2025-10-16-1042_6-Jupiter_550GRN.avi,2025-10-16-1042_6-Jupiter_550GRN.CameraSettings.txt,2025-10-16T10:41:53.6444273Z,0.006,60.0,No Gamma,1,320x320,
2025-10-16-1044_2-Jupiter_450BLU.avi,2025-10-16-1044_2-Jupiter_450BLU.CameraSettings.txt,2025-10-16T10:43:27.4083215Z,0.01,60.0,No Gamma,1,320x320,
2025-10-16-1046_0-Jupiter_656HIA.avi,2025-10-16-1046_0-Jupiter_656HIA.CameraSettings.txt,2025-10-16T10:45:01.2706213Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1048_0-Jupiter_632OI.avi,2025-10-16-1048_0-Jupiter_632OI.CameraSettings.txt,2025-10-16T10:47:04.9183175Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1050_1-Jupiter_620CH4.avi,2025-10-16-1050_1-Jupiter_620CH4.CameraSettings.txt,2025-10-16T10:49:08.6398811Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1052_2-Jupiter_647NH3.avi,2025-10-16-1052_2-Jupiter_647NH3.CameraSettings.txt,2025-10-16T10:51:12.3979018Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1054_2-Jupiter_647NH3.avi,2025-10-16-1054_2-Jupiter_647NH3.CameraSettings.txt,2025-10-16T10:53:12.6991604Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1056_2-Jupiter_620CH4.avi,2025-10-16-1056_2-Jupiter_620CH4.CameraSettings.txt,2025-10-16T10:55:16.3782005Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1058_3-Jupiter_632OI.avi,2025-10-16-1058_3-Jupiter_632OI.CameraSettings.txt,2025-10-16T10:57:20.1727163Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1100_4-Jupiter_656HIA.avi,2025-10-16-1100_4-Jupiter_656HIA.CameraSettings.txt,2025-10-16T10:59:23.8719421Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1102_2-Jupiter_685NIR.avi,2025-10-16-1102_2-Jupiter_685NIR.CameraSettings.txt,2025-10-16T11:01:29.3920434Z,0.009,60.0,No Gamma,1,320x320,
2025-10-16-1103_8-Jupiter_550GRN.avi,2025-10-16-1103_8-Jupiter_550GRN.CameraSettings.txt,2025-10-16T11:03:03.1740304Z,0.006,60.0,No Gamma,1,320x320,
2025-10-16-1105_3-Jupiter_450BLU.avi,2025-10-16-1105_3-Jupiter_450BLU.CameraSettings.txt,2025-10-16T11:04:36.9029682Z,0.01,60.0,No Gamma,1,320x320,
2025-10-16-1107_1-Jupiter_656HIA.avi,2025-10-16-1107_1-Jupiter_656HIA.CameraSettings.txt,2025-10-16T11:06:10.8144551Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1109_2-Jupiter_632OI.avi,2025-10-16-1109_2-Jupiter_632OI.CameraSettings.txt,2025-10-16T11:08:14.4337882Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1111_3-Jupiter_620CH4.avi,2025-10-16-1111_3-Jupiter_620CH4.CameraSettings.txt,2025-10-16T11:10:18.1436335Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1113_3-Jupiter_647NH3.avi,2025-10-16-1113_3-Jupiter_647NH3.CameraSettings.txt,2025-10-16T11:12:21.9021673Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1115_3-Jupiter_647NH3.avi,2025-10-16-1115_3-Jupiter_647NH3.CameraSettings.txt,2025-10-16T11:14:22.2021092Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1117_4-Jupiter_620CH4.avi,2025-10-16-1117_4-Jupiter_620CH4.CameraSettings.txt,2025-10-16T11:16:25.9536909Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1119_4-Jupiter_632OI.avi,2025-10-16-1119_4-Jupiter_632OI.CameraSettings.txt,2025-10-16T11:18:29.6786490Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1121_5-Jupiter_656HIA.avi,2025-10-16-1121_5-Jupiter_656HIA.CameraSettings.txt,2025-10-16T11:20:33.4214570Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1123_4-Jupiter_685NIR.avi,2025-10-16-1123_4-Jupiter_685NIR.CameraSettings.txt,2025-10-16T11:22:38.9058386Z,0.009,60.0,No Gamma,1,320x320,
2025-10-16-1124_9-Jupiter_550GRN.avi,2025-10-16-1124_9-Jupiter_550GRN.CameraSettings.txt,2025-10-16T11:24:12.6746183Z,0.006,60.0,No Gamma,1,320x320,
2025-10-16-1126_5-Jupiter_450BLU.avi,2025-10-16-1126_5-Jupiter_450BLU.CameraSettings.txt,2025-10-16T11:25:46.4247398Z,0.01,60.0,No Gamma,1,320x320,
2025-10-16-1128_3-Jupiter_656HIA.avi,2025-10-16-1128_3-Jupiter_656HIA.CameraSettings.txt,2025-10-16T11:27:20.2970459Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1130_4-Jupiter_632OI.avi,2025-10-16-1130_4-Jupiter_632OI.CameraSettings.txt,2025-10-16T11:29:23.9323191Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1132_4-Jupiter_620CH4.avi,2025-10-16-1132_4-Jupiter_620CH4.CameraSettings.txt,2025-10-16T11:31:27.6910064Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1134_5-Jupiter_647NH3.avi,2025-10-16-1134_5-Jupiter_647NH3.CameraSettings.txt,2025-10-16T11:33:31.3649683Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1136_5-Jupiter_647NH3.avi,2025-10-16-1136_5-Jupiter_647NH3.CameraSettings.txt,2025-10-16T11:35:31.6962494Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1138_5-Jupiter_620CH4.avi,2025-10-16-1138_5-Jupiter_620CH4.CameraSettings.txt,2025-10-16T11:37:35.4321233Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1140_6-Jupiter_632OI.avi,2025-10-16-1140_6-Jupiter_632OI.CameraSettings.txt,2025-10-16T11:39:39.2045727Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1142_7-Jupiter_656HIA.avi,2025-10-16-1142_7-Jupiter_656HIA.CameraSettings.txt,2025-10-16T11:41:42.9258727Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1144_5-Jupiter_685NIR.avi,2025-10-16-1144_5-Jupiter_685NIR.CameraSettings.txt,2025-10-16T11:43:48.4215555Z,0.009,60.0,No Gamma,1,320x320,
2025-10-16-1146_1-Jupiter_550GRN.avi,2025-10-16-1146_1-Jupiter_550GRN.CameraSettings.txt,2025-10-16T11:45:22.1878337Z,0.006,60.0,No Gamma,1,320x320,
2025-10-16-1147_6-Jupiter_450BLU.avi,2025-10-16-1147_6-Jupiter_450BLU.CameraSettings.txt,2025-10-16T11:46:55.9479577Z,0.01,60.0,No Gamma,1,320x320,
2025-10-16-1149_4-Jupiter_656HIA.avi,2025-10-16-1149_4-Jupiter_656HIA.CameraSettings.txt,2025-10-16T11:48:29.7479410Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1151_5-Jupiter_632OI.avi,2025-10-16-1151_5-Jupiter_632OI.CameraSettings.txt,2025-10-16T11:50:33.4428548Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1153_6-Jupiter_620CH4.avi,2025-10-16-1153_6-Jupiter_620CH4.CameraSettings.txt,2025-10-16T11:52:37.2046192Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1155_6-Jupiter_647NH3.avi,2025-10-16-1155_6-Jupiter_647NH3.CameraSettings.txt,2025-10-16T11:54:40.8954654Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1157_6-Jupiter_647NH3.avi,2025-10-16-1157_6-Jupiter_647NH3.CameraSettings.txt,2025-10-16T11:56:41.1990006Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1159_7-Jupiter_620CH4.avi,2025-10-16-1159_7-Jupiter_620CH4.CameraSettings.txt,2025-10-16T11:58:44.9301593Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1201_8-Jupiter_632OI.avi,2025-10-16-1201_8-Jupiter_632OI.CameraSettings.txt,2025-10-16T12:00:48.7241354Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1203_8-Jupiter_656HIA.avi,2025-10-16-1203_8-Jupiter_656HIA.CameraSettings.txt,2025-10-16T12:02:52.5042426Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1205_7-Jupiter_685NIR.avi,2025-10-16-1205_7-Jupiter_685NIR.CameraSettings.txt,2025-10-16T12:04:57.9140178Z,0.009,60.0,No Gamma,1,320x320,
2025-10-16-1207_2-Jupiter_550GRN.avi,2025-10-16-1207_2-Jupiter_550GRN.CameraSettings.txt,2025-10-16T12:06:31.6901473Z,0.006,60.0,No Gamma,1,320x320,
2025-10-16-1208_8-Jupiter_450BLU.avi,2025-10-16-1208_8-Jupiter_450BLU.CameraSettings.txt,2025-10-16T12:08:05.4309397Z,0.01,60.0,No Gamma,1,320x320,
2025-10-16-1210_6-Jupiter_656HIA.avi,2025-10-16-1210_6-Jupiter_656HIA.CameraSettings.txt,2025-10-16T12:09:39.3553153Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1212_7-Jupiter_632OI.avi,2025-10-16-1212_7-Jupiter_632OI.CameraSettings.txt,2025-10-16T12:11:42.9522374Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1214_7-Jupiter_620CH4.avi,2025-10-16-1214_7-Jupiter_620CH4.CameraSettings.txt,2025-10-16T12:13:46.6406331Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1216_8-Jupiter_647NH3.avi,2025-10-16-1216_8-Jupiter_647NH3.CameraSettings.txt,2025-10-16T12:15:50.4091753Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1218_8-Jupiter_647NH3.avi,2025-10-16-1218_8-Jupiter_647NH3.CameraSettings.txt,2025-10-16T12:17:50.6946806Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1220_9-Jupiter_620CH4.avi,2025-10-16-1220_9-Jupiter_620CH4.CameraSettings.txt,2025-10-16T12:19:54.4140320Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1222_9-Jupiter_632OI.avi,2025-10-16-1222_9-Jupiter_632OI.CameraSettings.txt,2025-10-16T12:21:58.1920417Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1225_0-Jupiter_656HIA.avi,2025-10-16-1225_0-Jupiter_656HIA.CameraSettings.txt,2025-10-16T12:24:01.9492689Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1226_8-Jupiter_685NIR.avi,2025-10-16-1226_8-Jupiter_685NIR.CameraSettings.txt,2025-10-16T12:26:07.5074974Z,0.009,60.0,No Gamma,1,320x320,
2025-10-16-1228_4-Jupiter_550GRN.avi,2025-10-16-1228_4-Jupiter_550GRN.CameraSettings.txt,2025-10-16T12:27:41.1914830Z,0.006,60.0,No Gamma,1,320x320,
2025-10-16-1230_0-Jupiter_450BLU.avi,2025-10-16-1230_0-Jupiter_450BLU.CameraSettings.txt,2025-10-16T12:29:14.9421090Z,0.01,60.0,No Gamma,1,320x320,
2025-10-16-1231_8-Jupiter_656HIA.avi,2025-10-16-1231_8-Jupiter_656HIA.CameraSettings.txt,2025-10-16T12:30:48.8329415Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1233_8-Jupiter_632OI.avi,2025-10-16-1233_8-Jupiter_632OI.CameraSettings.txt,2025-10-16T12:32:52.4484585Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1235_9-Jupiter_620CH4.avi,2025-10-16-1235_9-Jupiter_620CH4.CameraSettings.txt,2025-10-16T12:34:56.1880294Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1238_0-Jupiter_647NH3.avi,2025-10-16-1238_0-Jupiter_647NH3.CameraSettings.txt,2025-10-16T12:36:59.8991963Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1240_0-Jupiter_647NH3.avi,2025-10-16-1240_0-Jupiter_647NH3.CameraSettings.txt,2025-10-16T12:39:00.2328167Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1242_0-Jupiter_620CH4.avi,2025-10-16-1242_0-Jupiter_620CH4.CameraSettings.txt,2025-10-16T12:41:03.9238945Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1244_1-Jupiter_632OI.avi,2025-10-16-1244_1-Jupiter_632OI.CameraSettings.txt,2025-10-16T12:43:07.6959985Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1246_1-Jupiter_656HIA.avi,2025-10-16-1246_1-Jupiter_656HIA.CameraSettings.txt,2025-10-16T12:45:11.4533001Z,0.05,60.0,No Gamma,1,320x320,
2025-10-16-1248_0-Jupiter_685NIR.avi,2025-10-16-1248_0-Jupiter_685NIR.CameraSettings.txt,2025-10-16T12:47:16.9531966Z,0.009,60.0,No Gamma,1,320x320,
2025-10-16-1249_5-Jupiter_550GRN.avi,2025-10-16-1249_5-Jupiter_550GRN.CameraSettings.txt,2025-10-16T12:48:50.6971953Z,0.006,60.0,No Gamma,1,320x320,
2025-10-16-1251_1-Jupiter_450BLU.avi,2025-10-16-1251_1-Jupiter_450BLU.CameraSettings.txt,2025-10-16T12:50:24.4458970Z,0.01,60.0,No Gamma,1,320x320,
